,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
1278,15C,Jan,336.1222315174033,315.5330041395075,193.69687840335968,150.47526090839511,5100.269331025469,329.7034934637456,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1279,15C,Feb,299.01829821164614,271.60037918837594,175.72369013381456,133.7367233043497,4462.075489019939,305.4375200502559,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1280,15C,Mar,271.259976130525,260.66622036043526,191.9899473256989,147.35148859425115,4669.700723820684,348.80510377651404,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1281,15C,Apr,237.2918770546677,232.7841153491865,188.4027388018688,145.12274957056974,4363.987832137968,336.4642922349936,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1282,15C,May,242.1503570621772,231.7422756872789,191.1285220046411,147.42401105454556,4492.618927028932,358.54996033788615,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1283,15C,Jun,225.4499767391244,215.72270147992808,188.2010909854405,146.4476111013137,4182.955296826309,341.3837188312003,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1284,15C,Jul,233.2276708488105,216.434453328162,195.9963710468405,154.09430856113494,4724.24773503026,368.7609596890573,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1285,15C,Aug,225.38808527406056,215.3616679337225,188.0100562119821,147.15337845881282,4071.4165615371367,346.6178232978042,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1286,15C,Sep,219.8900601275583,209.10031471809984,184.86859549288832,144.76190610959276,4553.705803046917,353.42343045823407,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1287,15C,Oct,229.71017258435035,221.344509556558,194.45924865669832,149.38211748249424,5457.610019815584,360.40570164806655,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1288,15C,Nov,246.7509559652541,237.3228227871996,196.7569724596841,150.83964205036207,4890.168437622171,345.31809427926873,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1289,15C,Dec,294.0979267390728,274.5402237789072,214.11991075845933,164.47917110719334,4247.147061341662,348.9876031395478,96.9439,97.56666666666666,100.36666666666667,104.63333333333333,2019
1290,15E,Nov,194.61045779062584,180.68772676427204,241.1692992308458,183.55826236546912,4844.465809803326,516.4035354046487,118.572,95.4,98.2,97.0,2019
1291,15E,Dec,298.9259221287825,278.55651952935966,261.9598326627521,197.6322472525129,4269.793880511419,540.8359477785649,118.572,95.4,98.2,97.0,2019
1292,15F,Jan,344.78927610364553,301.6064583502693,217.7050380486644,154.0831052806366,5327.072743097164,349.32327602517694,79.279,90.9,96.5,97.0,2019
1293,15F,Feb,301.5731077162946,263.4283201077226,196.84318802310244,139.87609325439362,4904.173866976123,322.4687496058225,79.279,90.9,96.5,97.0,2019
1294,15F,Mar,320.64133269133373,290.5924114801221,210.42610688420032,149.5414532057855,5164.999558521173,356.1598910177979,79.279,90.9,96.5,97.0,2019
1295,15F,Apr,296.83940210650945,274.77170448837006,223.7632688512514,148.96586469078122,4831.43076981294,344.42916787547773,79.279,90.9,96.5,97.0,2019
1296,15F,May,295.4053248455971,272.4559198417513,228.98236920640247,150.9092843397563,4995.597825401431,362.8199144792442,79.279,90.9,96.5,97.0,2019
1297,15F,Jun,274.488224099585,250.6612805392798,224.2046611675328,147.4897065048293,4650.928997590787,346.9897450775111,79.279,90.9,96.5,97.0,2019
1298,15F,Jul,283.7492782714367,252.7623704796864,241.56609227459967,163.68379236517404,5262.717743664779,378.4734923498026,79.279,90.9,96.5,97.0,2019
1299,15F,Aug,281.00827304164045,253.09379240481,229.82635011885253,153.4218252170502,4577.681353195676,347.5447470326316,79.279,90.9,96.5,97.0,2019
1300,15F,Sep,263.9369172758369,240.86870063845623,226.53935166097708,152.63119941975503,5082.127675677039,360.6251340203585,79.279,90.9,96.5,97.0,2019
1301,15F,Oct,286.4548484526349,254.6800319332321,244.1740256305039,163.6013344599347,5977.58548922161,387.2526141853455,79.279,90.9,96.5,97.0,2019
1302,15F,Nov,326.98420639039847,276.37461933377944,249.7488267533542,153.47679715387648,5368.697889731203,380.2646350231461,79.279,90.9,96.5,97.0,2019
1303,15F,Dec,365.4145588023789,334.34635884031513,266.4586787268629,155.82280539902027,4725.021758599377,370.3755092773623,79.279,90.9,96.5,97.0,2019
1304,15M,Jan,346.45598669471747,302.2057834303998,228.88246939733003,173.20409244067844,5179.379541763262,414.9516747614935,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1305,15M,Feb,305.9493564758939,264.90653740940843,205.26847534014811,155.49803979413397,4661.391868257425,382.60486391527047,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1306,15M,Mar,301.56235681320544,269.7809814790623,219.5646050442868,166.50087258484157,4876.949533905658,431.2713135066946,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1307,15M,Apr,311.3404916169311,275.78629657287587,213.90768727696667,162.5022658771344,4607.568256840307,435.9995242542588,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1308,15M,May,307.08022750005364,273.6707878466461,215.32386048594623,163.80070233305375,4754.181785567356,434.264222165462,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1309,15M,Jun,297.7700393270148,260.8802466078744,218.4983099222316,166.03770064119882,4510.371842091409,425.5682139451996,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1310,15M,Jul,320.3582131457907,273.50505674827787,234.5838161280692,180.9613894536304,5058.191113303527,476.2039389407639,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1311,15M,Aug,319.90001540324323,275.72780324404,221.8082676969447,170.82714289776365,4434.583985696431,457.7882892456115,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1312,15M,Sep,287.8651689774781,244.0829123438472,220.1588424300155,169.0111090180133,4982.929696868072,438.7292129332649,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1313,15M,Oct,296.8341460656412,259.1839400716348,237.2495539332073,181.42456139727315,5898.954724213703,449.121527689767,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1314,15M,Nov,348.405764322579,294.260439596864,241.16929923084575,183.5582623654691,5168.022087080968,443.7791369894264,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1315,15M,Dec,398.6027893518744,341.0356048892624,261.9598326627521,197.6322472525129,4648.845049222136,450.8470808904244,102.5758,102.00769230769232,103.26153846153844,104.90769230769229,2019
1316,15N,Sep,3.9876383212042663,3.4891835310537336,184.86859549288832,144.7619061095928,5730.834413318712,354.9745788057023,120.372,104.00833333333333,101.78333333333332,108.23333333333336,2019
1317,15N,Oct,326.14727677532983,257.2442096168544,194.45924865669832,149.38211748249424,6798.466420762304,342.9036653042236,120.372,104.00833333333333,101.78333333333332,108.23333333333336,2019
1318,15N,Nov,325.4660552287908,259.26295151696405,196.7569724596841,150.83964205036207,6015.369022696308,331.7133552653441,120.372,104.00833333333333,101.78333333333332,108.23333333333336,2019
1319,15N,Dec,386.0116970724089,270.1708038414249,214.11991075845933,164.47917110719337,5233.899910278138,327.875253381185,120.372,104.00833333333333,101.78333333333332,108.23333333333336,2019
1320,16C,Jan,570.5364198839653,466.2428028978405,653.1151141459932,462.2493158419098,5189.933551375591,705.8501428127452,67.571,94.6,98.12,95.94,2019
1321,16C,Feb,505.5635561601137,407.37732227873136,590.5295640693074,419.62827976318096,4577.999437628569,641.1108315697563,67.571,94.6,98.12,95.94,2019
1322,16C,Mar,507.4635085236271,419.23412644871377,631.278320652601,448.62435961735656,4845.347856328899,701.1883796303148,67.571,94.6,98.12,95.94,2019
1323,16C,Apr,523.5442647597387,431.4323713332985,671.2898065537544,446.8975940723437,4559.811161592991,680.3806366636575,67.571,94.6,98.12,95.94,2019
1324,16C,May,540.434565915956,433.519565379013,686.9471076192075,452.727853019269,4754.835654348759,702.7423006911249,67.571,94.6,98.12,95.94,2019
1325,16C,Jun,508.6310154832351,397.1781577070604,672.6139835025984,442.4691195144879,4422.237350342602,680.106850571991,67.571,94.6,98.12,95.94,2019
1326,16C,Jul,534.7126803922163,413.3360134593728,724.6982768237991,491.0513770955222,5031.921978363499,749.3599325154282,67.571,94.6,98.12,95.94,2019
1327,16C,Aug,535.6323674783226,426.94958517706726,689.4790503565577,460.26547565115067,4397.877787808379,700.5964097023872,67.571,94.6,98.12,95.94,2019
1328,16C,Sep,504.5832908827069,383.0799604589624,679.6180549829313,457.8935982592652,5088.011129034645,694.9800950111735,67.571,94.6,98.12,95.94,2019
1329,16C,Oct,549.62592966872,413.528762249874,732.5220768915116,490.804003379804,5670.420742626275,704.8733924316645,67.571,94.6,98.12,95.94,2019
1330,16C,Nov,731.3439822450829,447.9426820168132,749.2464802600625,460.4303914616295,5104.349499045448,699.197880747658,67.571,94.6,98.12,95.94,2019
1331,16C,Dec,697.2935316259462,495.6122114619446,799.3760361805887,467.4684161970609,4505.305530479051,717.5785470098119,67.571,94.6,98.12,95.94,2019
1332,18C,Nov,194.61045779062584,180.68772676427204,964.6771969233832,734.2330494618764,5166.64916438188,270.7961936958879,79.0373,101.9,99.45714285714288,106.74285714285716,2019
1333,18C,Dec,298.9259221287824,278.55651952935966,1047.8393306510088,790.5289890100516,4600.08122747108,276.3631854833098,79.0373,101.9,99.45714285714288,106.74285714285716,2019
1334,26A,Jan,314.01299109725466,286.31081569026367,954.7929834897996,592.8162649949962,5465.103412395511,282.6806077007,103.0244,102.65,100.51999999999998,104.9,2019
1335,26A,Feb,301.0840150488622,268.1112435500716,853.1757550026643,546.5391830245162,4944.692713570766,264.0539522676182,103.0244,102.65,100.51999999999998,104.9,2019
1336,26A,Mar,298.443863783725,276.08993597633184,922.0411823573498,596.5939859721783,5180.617407138503,293.3868093383703,103.0244,102.65,100.51999999999998,104.9,2019
1337,26A,Apr,297.70617445964257,279.9530984892899,903.204564457364,584.7929401673115,4838.572221726116,290.1351524493227,103.0244,102.65,100.51999999999998,104.9,2019
1338,26A,May,303.6173954907769,280.78785219812005,919.1732336338472,593.0502064316566,5016.306816637612,302.9379447975431,103.0244,102.65,100.51999999999998,104.9,2019
1339,26A,Jun,282.2341115308607,260.1422575622862,910.2921235384076,595.0083829014803,4686.452917949534,294.1244986624528,103.0244,102.65,100.51999999999998,104.9,2019
1340,26A,Jul,304.6948101614763,273.83804225018537,997.3616604643304,657.4794109874495,5276.57525790007,317.84703429478844,103.0244,102.65,100.51999999999998,104.9,2019
1341,26A,Aug,306.15077593269166,279.7589697197945,902.3554436872636,588.6399771257263,4641.230621095585,313.80915588928445,103.0244,102.65,100.51999999999998,104.9,2019
1342,26A,Sep,270.80963344605743,248.1839253613707,898.8463221373581,589.41111741694,5107.489099669593,296.259915126902,103.0244,102.65,100.51999999999998,104.9,2019
1343,26A,Oct,276.16758748413,252.72653856756264,964.748491294346,647.4892451922868,6066.883184954244,297.70617445964257,103.0244,102.65,100.51999999999998,104.9,2019
1344,26A,Nov,298.84182776119053,273.8671615656097,967.5124660459998,642.3771915763754,5459.007769033356,289.7760142257562,103.0244,102.65,100.51999999999998,104.9,2019
1345,26A,Dec,349.4997301610104,320.2348181595816,1038.9859071945657,684.7205916118999,4768.501442376757,300.85106052546774,103.0244,102.65,100.51999999999998,104.9,2019
1346,27D,Jan,347.45040130358063,275.1446057590359,1107.190103558399,894.6474067291508,4716.770709704779,254.34323463242563,72.6302,98.6,101.75,104.75,2019
1347,27D,Feb,311.8865409042716,253.4629759878818,988.8068556169968,794.4278630062091,4083.893476818183,231.8319376788168,72.6302,98.6,101.75,104.75,2019
1348,27D,Mar,317.91688391064827,277.7243172901326,1037.785022902557,832.1480155365576,4316.826884684332,265.01372707220963,72.6302,98.6,101.75,104.75,2019
1349,27D,Apr,326.6396914766098,286.83787242033713,1045.138380110122,830.1169304003081,4018.094401502405,261.1723497938874,72.6302,98.6,101.75,104.75,2019
1350,27D,May,331.2256293077003,287.3821973854517,1054.7383661826811,831.3770321991242,4062.18074575039,268.3319060115489,72.6302,98.6,101.75,104.75,2019
1351,27D,Jun,317.4853119740217,265.251499518078,1058.1207446952926,858.6184434551078,3816.139842654984,259.74043855035507,72.6302,98.6,101.75,104.75,2019
1352,27D,Jul,322.04986561005416,257.6387260774038,1110.6968342222094,926.2743038507508,4489.468568171366,282.10028335320567,72.6302,98.6,101.75,104.75,2019
1353,27D,Aug,324.5284882190582,265.5528222666236,1070.837824691239,885.561409548214,3939.697260919012,271.25080200798016,72.6302,98.6,101.75,104.75,2019
1354,27D,Sep,310.4207515339272,244.72461628005985,1047.277237110744,865.8640287983002,4487.444616702143,270.96166608380537,72.6302,98.6,101.75,104.75,2019
1355,27D,Oct,333.8597733353085,254.7149234076454,1116.4833543246673,933.7934639265808,5248.464137507538,268.2768325021823,72.6302,98.6,101.75,104.75,2019
1356,27D,Nov,391.94702318396673,275.3623357450818,1165.6687751955592,986.0545280037934,4587.017521637005,261.1310446618624,72.6302,98.6,101.75,104.75,2019
1357,27D,Dec,437.9599788957436,313.30372983130206,1216.329841594012,1020.093856858653,3995.142516473864,261.1310446618624,72.6302,98.6,101.75,104.75,2019
1358,36J,Jan,344.7892761036454,301.60645835026924,653.1151141459932,462.2493158419098,5963.851133783005,294.512422465512,59.006,97.55,97.9,97.5,2019
1359,36J,Feb,301.57310771629454,263.4283201077226,590.5295640693073,419.6282797631809,5439.209571907942,273.02308239840016,59.006,97.55,97.9,97.5,2019
1360,36J,Mar,320.64133269133373,290.59241148012205,631.2783206526009,448.6243596173565,5744.873402704809,304.68087991051755,59.006,97.55,97.9,97.5,2019
1361,36J,Apr,296.83940210650945,274.77170448837006,671.2898065537544,446.8975940723437,5436.481035826865,301.24055180829066,59.006,97.55,97.9,97.5,2019
1362,36J,May,295.4053248455971,272.45591984175127,686.9471076192074,452.7278530192689,5465.08829610548,296.1563230857879,59.006,97.55,97.9,97.5,2019
1363,36J,Jun,274.48822409958507,250.6612805392798,672.6139835025984,442.46911951448783,5129.563095278446,290.1738806223096,59.006,97.55,97.9,97.5,2019
1364,36J,Jul,283.7492782714367,252.7623704796864,724.6982768237991,491.0513770955221,5941.209368538793,315.37470765684844,59.006,97.55,97.9,97.5,2019
1365,36J,Aug,281.0082730416404,253.09379240481,689.4790503565577,460.2654756511507,5039.2671931667965,295.3428464901874,59.006,97.55,97.9,97.5,2019
1366,36J,Sep,263.9369172758369,240.86870063845623,679.6180549829312,457.8935982592652,5660.034572755313,295.3089516320374,59.006,97.55,97.9,97.5,2019
1367,36J,Oct,286.45484845263485,254.68003193323207,732.5220768915116,490.8040033798041,6618.293054943565,302.98613700301667,59.006,97.55,97.9,97.5,2019
1368,36J,Nov,326.9842063903984,276.37461933377944,749.2464802600625,460.43039146162937,5892.417720231841,295.76653221706266,59.006,97.55,97.9,97.5,2019
1369,36J,Dec,365.41455880237874,334.3463588403152,799.3760361805886,467.4684161970608,5414.093482018778,307.91783886384434,59.006,97.55,97.9,97.5,2019
1370,36L,Jan,214.1314511808377,199.70250277031812,1149.324165141079,927.4941617380948,3914.850569204711,450.3572296152835,150.2535,104.56666666666666,100.85,104.1,2019
1371,36L,Feb,203.40291573906765,182.96412396383445,1058.796992229946,853.9095051303744,3700.472867520557,415.3763473063855,150.2535,104.56666666666666,100.85,104.1,2019
1372,36L,Mar,207.15657205988543,192.8873537055709,1108.655442574505,892.8071165251913,3898.0123591130982,457.04259800936416,150.2535,104.56666666666666,100.85,104.1,2019
1373,36L,Apr,200.7340927166422,190.0188681128892,1046.8002203306853,832.2685316430174,3647.2694479662714,437.3492131630877,150.2535,104.56666666666666,100.85,104.1,2019
1374,36L,May,198.0519588561997,188.11541827644612,1102.9945702632665,877.2547554056484,3840.4363292702,452.7614997321194,150.2535,104.56666666666666,100.85,104.1,2019
1375,36L,Jun,187.303457157404,174.47180930893455,1134.1327096942716,908.432995466958,3645.845188298442,438.1295610418393,150.2535,104.56666666666666,100.85,104.1,2019
1376,36L,Jul,200.4013217662151,187.46984263261757,1197.5451730815607,968.0826830440612,4106.027480225086,457.96936510630366,150.2535,104.56666666666666,100.85,104.1,2019
1377,36L,Aug,192.74758990639157,178.87104127358097,1117.404063419147,892.1721898787122,3497.0566409434723,420.38954167457,150.2535,104.56666666666666,100.85,104.1,2019
1378,36L,Sep,183.81601759692785,173.5001181336874,1080.0169090991114,872.6498663590799,3891.510014741753,429.6156162751616,150.2535,104.56666666666666,100.85,104.1,2019
1379,36L,Oct,197.91885047602884,191.34329649558916,1137.120206651915,908.4664126588776,4506.477386550064,442.2276352963492,150.2535,104.56666666666666,100.85,104.1,2019
1380,36L,Nov,216.1014552073662,205.8521099342112,1179.145667210439,949.683177172939,4094.313942770052,447.84647279431096,150.2535,104.56666666666666,100.85,104.1,2019
1381,36L,Dec,256.7727207685678,233.73831558000316,1274.2309450994524,1033.0991716435076,3531.5982655978064,457.6499049938936,150.2535,104.56666666666666,100.85,104.1,2019
1382,42D,Jan,344.7892761036455,301.60645835026924,653.1151141459933,462.2493158419098,5156.60384421029,116.66916209691004,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1383,42D,Feb,301.57310771629454,263.4283201077226,590.5295640693073,419.6282797631809,4673.012857704329,105.3695420261646,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1384,42D,Mar,320.6413326913337,290.592411480122,631.2783206526011,448.62435961735656,4875.306470026764,117.6049484381726,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1385,42D,Apr,296.83940210650945,274.77170448837006,671.2898065537544,446.8975940723438,4651.279219928506,120.5994647302128,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1386,42D,May,295.405324845597,272.4559198417513,686.9471076192075,452.727853019269,4769.79656004941,125.46555370477812,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1387,42D,Jun,274.4882240995849,250.66128053927977,672.6139835025984,442.4691195144879,4505.483707959799,121.5820403885385,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1388,42D,Jul,283.74927827143665,252.7623704796864,724.6982768237991,491.0513770955223,5135.548651531883,134.26194531264622,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1389,42D,Aug,281.0082730416404,253.09379240481005,689.4790503565578,460.2654756511508,4447.137429582078,123.68755965637926,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1390,42D,Sep,263.9369172758369,240.86870063845623,679.6180549829313,457.8935982592653,4960.041923228089,120.76322733993376,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1391,42D,Oct,286.45484845263485,254.68003193323207,732.5220768915117,490.804003379804,5798.412906365219,121.9095656079804,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1392,42D,Nov,326.9842063903984,276.37461933377944,749.2464802600626,460.4303914616294,5123.149482510154,116.99668731635194,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1393,42D,Dec,365.4145588023788,334.34635884031513,799.3760361805887,467.4684161970609,4582.07781999214,121.06735790084409,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1394,52R,Jan,348.81462537684286,294.9013439571679,1373.29481638398,1039.2245546440706,5046.560600537507,345.05456866026213,104.5197,100.51,100.75,103.57,2019
1395,52R,Feb,308.89870522016423,257.0041819867451,1231.6108520408889,932.9882387648038,4594.1578477550165,324.4077432292668,104.5197,100.51,100.75,103.57,2019
1396,52R,Mar,291.40917932217565,252.2108272411804,1317.3876302657209,999.0052355090494,4859.466684271003,361.16636385293873,104.5197,100.51,100.75,103.57,2019
1397,52R,Apr,296.8531291230266,253.92342304847796,1283.4461236617997,975.013595262806,4479.031225692382,346.73846174453234,104.5197,100.51,100.75,103.57,2019
1398,52R,May,318.9924961514432,269.75775858522366,1291.9431629156777,982.8042139983228,4613.226023419508,312.72573495714204,104.5197,100.51,100.75,103.57,2019
1399,52R,Jun,302.6223764515206,247.28352645482144,1310.989859533389,996.2262038471928,4285.010385601949,304.89945914502243,104.5197,100.51,100.75,103.57,2019
1400,52R,Jul,320.8773082969048,263.48142981658003,1407.502896768415,1085.7683367217824,4871.196530414841,325.6323927450997,104.5197,100.51,100.75,103.57,2019
1401,52R,Aug,289.82096198132984,242.7676313651876,1330.8496061816682,1024.9628573865818,4310.957647218658,305.20562152398065,104.5197,100.51,100.75,103.57,2019
1402,52R,Sep,267.8346761423923,220.22642621438828,1320.953054580093,1014.0666541080795,4901.181308404061,305.08124305752887,104.5197,100.51,100.75,103.57,2019
1403,52R,Oct,275.555708636745,236.07032932547645,1423.4973235992436,1088.5473683836387,5594.744340062209,314.9071419072194,104.5197,100.51,100.75,103.57,2019
1404,52R,Nov,305.55005420030864,249.84763637859655,1447.0157953850749,1101.3495741928148,5045.106329237455,305.7509732615,104.5197,100.51,100.75,103.57,2019
1405,52R,Dec,364.24712279120587,302.2492410521653,1571.7589959765132,1185.7934835150777,4560.566094238694,315.77779117238185,104.5197,100.51,100.75,103.57,2019
1406,70F,Mar,62.36298533283672,41.99111564985099,529.9057157708086,370.2645052919479,4573.363577221869,158.24484328072018,86.5409,104.0625,101.0375,108.1125,2019
1407,70F,Apr,445.2142427056173,364.64772403373513,517.7085612344329,361.88485796267537,4342.501637953847,157.21654022683038,86.5409,104.0625,101.0375,108.1125,2019
1408,70F,May,433.1485001465958,358.1893458910318,531.4488916762397,372.6264404659808,4422.475384471389,164.02246803311158,86.5409,104.0625,101.0375,108.1125,2019
1409,70F,Jun,413.785023440765,354.4005861502762,523.9419136908681,370.13309948340674,4169.334961850409,161.94213808639748,86.5409,104.0625,101.0375,108.1125,2019
1410,70F,Jul,428.6777636525044,353.90513295340816,550.5734908885235,388.536651438568,4701.5688535709705,173.1675802876576,86.5409,104.0625,101.0375,108.1125,2019
1411,70F,Aug,436.18533680034,378.1823395999419,527.216950765276,368.78871698064046,4098.55917837693,167.9723259287887,86.5409,104.0625,101.0375,108.1125,2019
1412,70F,Sep,398.9097698124448,341.97928306173753,516.2967911375431,362.63959901686,4827.255089789915,162.89820415234917,86.5409,104.0625,101.0375,108.1125,2019
1413,70F,Oct,422.5166574279218,370.49407175677794,556.4564278555158,388.03798324205314,5408.7951477278375,162.8881273857807,86.5409,104.0625,101.0375,108.1125,2019
1414,70F,Nov,454.7502595300423,403.28141566716266,556.7192394725978,383.6982221804918,4700.286223045982,158.16739990229482,86.5409,104.0625,101.0375,108.1125,2019
1415,70F,Dec,537.263617822559,472.5166282836161,598.7792063448566,409.6458152977926,4154.62515411788,159.05883023710746,86.5409,104.0625,101.0375,108.1125,2019
1416,71E,Jan,307.1407096991872,256.04467883151307,915.52987758932,692.8163697627139,5167.36838374012,278.4366084943869,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1417,71E,Feb,287.9731338855171,234.78967524087477,821.0739013605927,621.9921591765359,4640.049993238835,259.8949984442756,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1418,71E,Mar,285.2817961856524,243.97960885016863,878.2584201771474,666.0034903393663,4853.322095357377,291.5661353572193,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1419,71E,Apr,286.1614041168277,243.28379959117925,855.6307491078664,650.0090635085376,4560.307626463333,289.17622747973945,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1420,71E,May,295.83709135975573,251.76479546489907,861.2954419437851,655.202809332215,4691.658034693312,301.21819134229486,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1421,71E,Jun,263.672323727227,220.88661853767152,873.9932396889262,664.1508025647953,4413.216174808292,287.8581284306351,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1422,71E,Jul,298.68597077863683,245.9357518612898,938.3352645122768,723.8455578145216,5049.802875924081,326.32771565820275,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1423,71E,Aug,299.1717244122709,248.31200612312148,887.233070787779,683.3085715910545,4386.631009724263,318.3025404915039,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1424,71E,Sep,262.4119899750953,214.2567378623952,880.6353697200622,676.0444360720531,5058.493927423156,298.15085407304423,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1425,71E,Oct,261.7949515756141,224.3131509262797,948.9982157328292,725.6982455890926,5813.092504558864,297.7995360396375,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1426,71E,Nov,299.13233898251684,243.2706711145945,964.6771969233832,734.2330494618765,5089.411489780137,289.4939366130894,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1427,71E,Dec,356.4512677513414,296.5460290953298,1047.8393306510088,790.5289890100518,4563.616002562679,324.0764444934574,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1428,72Q,Jan,210.67486490216223,201.4912786049273,1149.324165141079,927.494161738095,3763.9670464228375,448.9182863438922,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1429,72Q,Feb,194.3119812670173,185.0462519796461,1058.7969922299462,853.9095051303743,3488.809934263704,423.3882450095396,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1430,72Q,Mar,210.52700751991696,200.05651437721377,1108.655442574505,892.8071165251912,3664.30021839083,468.5422466874471,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1431,72Q,Apr,202.9260428326408,197.25817651323817,1046.8002203306855,832.2685316430175,3416.863627303016,440.3179152766248,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1432,72Q,May,206.51295340192456,203.75842513268836,1102.9945702632665,877.2547554056484,3494.9651823245813,455.3131181260008,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1433,72Q,Jun,197.72912965668613,193.9779331071298,1134.1327096942716,908.432995466958,3265.6657634588555,444.8289344849416,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1434,72Q,Jul,207.6684314631748,193.11269361102777,1197.5451730815607,968.0826830440612,3683.32453490639,460.8687223588839,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1435,72Q,Aug,205.7627140920133,193.0305506208915,1117.4040634191465,892.1721898787123,3176.2668091938817,429.2792664521457,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1436,72Q,Sep,195.78507889012772,182.0124375439465,1080.0169090991117,872.64986635908,3585.442947860011,438.0069591541244,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1437,72Q,Oct,213.7360603345739,194.2462668749083,1137.1202066519147,908.466412658878,4180.902959557173,448.5595952869638,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1438,72Q,Nov,236.3089540240208,214.4424900497458,1179.1456672104384,949.683177172939,3791.397328929009,454.0672827756007,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1439,72Q,Dec,264.138999082189,248.04992541416496,1274.230945099452,1033.0991716435076,3312.1915530720385,457.4953835639544,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1440,91Q,Jan,104.63307497011137,96.69142834114692,1446.0748748050814,1010.9307170174792,3931.179560200422,353.79021707866235,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1441,91Q,Feb,100.1410475128622,90.4530983436992,1351.26502237942,957.1554169068288,3498.5962414196097,334.1278864634387,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1442,91Q,Mar,103.67126526335586,96.63769595529466,1413.0819087221562,987.3720141118608,3703.687384979112,367.1377047887036,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1443,91Q,Apr,104.99845519390676,99.0771462729874,1380.5561632918211,965.0262879004677,3511.6532111817096,356.97603952936413,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1444,91Q,May,104.73516650323069,97.69622395658423,1417.197044469972,993.670507909282,3689.346211195143,376.54870623967713,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
