,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
1194,26A,Feb,301.0840150488622,268.1112435500716,893.9782212422692,572.6769939423959,4944.692713570766,264.0539522676182,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1195,26A,Mar,298.443863783725,276.08993597633184,966.1370840447386,625.1256288706629,5180.617407138503,293.3868093383703,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1196,26A,Apr,297.70617445964257,279.9530984892899,946.3996195590104,612.7602072379298,4838.572221726116,290.1351524493227,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1197,26A,May,303.6173954907769,280.78785219812005,963.131977906387,621.4123708326396,5016.306816637612,302.9379447975431,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1198,26A,Jun,282.2341115308607,260.1422575622862,953.826135635057,623.4641955675864,4686.452917949534,294.1244986624528,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1199,26A,Jul,304.6948101614763,273.83804225018537,1045.059705376126,688.9228519346982,5276.57525790007,317.84703429478844,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1200,26A,Aug,306.15077593269166,279.7589697197945,945.509890249166,616.7912257437547,4641.230621095585,313.80915588928445,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1201,26A,Sep,270.80963344605743,248.1839253613707,941.832947693177,617.5992452190214,5107.489099669593,296.259915126902,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1202,26A,Oct,276.16758748413,252.72653856756264,1010.8868367817004,678.4549142382656,6066.883184954244,297.70617445964257,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1203,26A,Nov,298.84182776119053,273.8671615656097,1013.7829964739484,673.0983806381829,5459.007769033356,289.7760142257562,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1204,26A,Dec,349.4997301610104,320.2348181595816,1088.6745992995106,717.4668208137826,4768.501442376757,300.85106052546774,103.0244,102.46333333333334,100.12333333333332,103.54,2019
1205,27D,Jan,370.4201879914371,293.3342894632069,1107.190103558399,894.6474067291508,4716.770709704779,254.34323463242563,72.6302,98.6,101.75,104.75,2019
1206,27D,Feb,332.5052170908767,270.2192970911752,988.8068556169968,794.4278630062091,4083.893476818183,231.8319376788168,72.6302,98.6,101.75,104.75,2019
1207,27D,Mar,338.9342233078625,296.08454454055715,1037.785022902557,832.1480155365576,4316.826884684332,265.01372707220963,72.6302,98.6,101.75,104.75,2019
1208,27D,Apr,348.2336916816908,305.8005926209018,1045.138380110122,830.1169304003081,4018.094401502405,261.1723497938874,72.6302,98.6,101.75,104.75,2019
1209,27D,May,353.1228037596629,306.38090265983027,1054.7383661826811,831.3770321991242,4062.18074575039,268.3319060115489,72.6302,98.6,101.75,104.75,2019
1210,27D,Jun,338.4741203484264,282.78715450568257,1058.1207446952926,858.6184434551078,3816.139842654984,259.74043855035507,72.6302,98.6,101.75,104.75,2019
1211,27D,Jul,343.34043453201207,274.6711041040977,1110.6968342222094,926.2743038507508,4489.468568171366,282.10028335320567,72.6302,98.6,101.75,104.75,2019
1212,27D,Aug,345.98291774498983,283.1083975629465,1070.837824691239,885.561409548214,3939.697260919012,271.25080200798016,72.6302,98.6,101.75,104.75,2019
1213,27D,Sep,330.9425250574765,260.9032484305204,1047.277237110744,865.8640287983002,4487.444616702143,270.96166608380537,72.6302,98.6,101.75,104.75,2019
1214,27D,Oct,355.9310898409059,271.5540101807106,1116.4833543246673,933.7934639265808,5248.464137507538,268.2768325021823,72.6302,98.6,101.75,104.75,2019
1215,27D,Nov,417.8584611379838,293.5664134787784,1165.6687751955592,986.0545280037934,4587.017521637005,261.1310446618624,72.6302,98.6,101.75,104.75,2019
1216,27D,Dec,466.91331225011686,334.016095727944,1216.329841594012,1020.093856858653,3995.142516473864,261.1310446618624,72.6302,98.6,101.75,104.75,2019
1217,36J,Jan,344.7892761036454,301.60645835026924,653.1151141459932,462.2493158419098,5963.851133783005,294.512422465512,59.006,96.1,97.53333333333336,95.83333333333331,2019
1218,36J,Feb,301.57310771629454,263.4283201077226,590.5295640693073,419.6282797631809,5439.209571907942,273.02308239840016,59.006,96.1,97.53333333333336,95.83333333333331,2019
1219,36J,Mar,320.6413326913336,290.592411480122,631.2783206526009,448.6243596173565,5744.873402704809,304.68087991051755,59.006,96.1,97.53333333333336,95.83333333333331,2019
1220,36J,Apr,296.8394021065094,274.77170448837006,671.2898065537544,446.8975940723437,5436.481035826865,301.24055180829066,59.006,96.1,97.53333333333336,95.83333333333331,2019
1221,36J,May,295.40532484559697,272.45591984175127,686.9471076192074,452.7278530192689,5465.08829610548,296.1563230857879,59.006,96.1,97.53333333333336,95.83333333333331,2019
1222,36J,Jun,274.488224099585,250.66128053927977,672.6139835025984,442.46911951448783,5129.563095278446,290.1738806223096,59.006,96.1,97.53333333333336,95.83333333333331,2019
1223,36J,Jul,283.74927827143665,252.76237047968635,724.6982768237991,491.0513770955221,5941.209368538793,315.37470765684844,59.006,96.1,97.53333333333336,95.83333333333331,2019
1224,36J,Aug,281.0082730416404,253.09379240481,689.4790503565577,460.2654756511507,5039.2671931667965,295.3428464901874,59.006,96.1,97.53333333333336,95.83333333333331,2019
1225,36J,Sep,263.93691727583683,240.86870063845623,679.6180549829312,457.8935982592652,5660.034572755313,295.3089516320374,59.006,96.1,97.53333333333336,95.83333333333331,2019
1226,36J,Oct,286.4548484526348,254.68003193323204,732.5220768915116,490.8040033798041,6618.293054943565,302.98613700301667,59.006,96.1,97.53333333333336,95.83333333333331,2019
1227,36J,Nov,326.9842063903984,276.37461933377944,749.2464802600625,460.43039146162937,5892.417720231841,295.76653221706266,59.006,96.1,97.53333333333336,95.83333333333331,2019
1228,36J,Dec,365.41455880237874,334.3463588403152,799.3760361805886,467.4684161970608,5414.093482018778,307.91783886384434,59.006,96.1,97.53333333333336,95.83333333333331,2019
1229,36L,Jan,214.1314511808377,199.70250277031812,1149.324165141079,927.4941617380948,3914.850569204711,450.3572296152835,150.2535,104.56666666666666,100.85,104.1,2019
1230,36L,Feb,203.40291573906765,182.96412396383445,1058.796992229946,853.9095051303744,3700.472867520557,415.3763473063855,150.2535,104.56666666666666,100.85,104.1,2019
1231,36L,Mar,207.15657205988543,192.8873537055709,1108.655442574505,892.8071165251913,3898.0123591130982,457.04259800936416,150.2535,104.56666666666666,100.85,104.1,2019
1232,36L,Apr,200.7340927166422,190.0188681128892,1046.8002203306853,832.2685316430174,3647.2694479662714,437.3492131630877,150.2535,104.56666666666666,100.85,104.1,2019
1233,36L,May,198.0519588561997,188.11541827644612,1102.9945702632665,877.2547554056484,3840.4363292702,452.7614997321194,150.2535,104.56666666666666,100.85,104.1,2019
1234,36L,Jun,187.303457157404,174.47180930893455,1134.1327096942716,908.432995466958,3645.845188298442,438.1295610418393,150.2535,104.56666666666666,100.85,104.1,2019
1235,36L,Jul,200.4013217662151,187.46984263261757,1197.5451730815607,968.0826830440612,4106.027480225086,457.96936510630366,150.2535,104.56666666666666,100.85,104.1,2019
1236,36L,Aug,192.74758990639157,178.87104127358097,1117.404063419147,892.1721898787122,3497.0566409434723,420.38954167457,150.2535,104.56666666666666,100.85,104.1,2019
1237,36L,Sep,183.81601759692785,173.5001181336874,1080.0169090991114,872.6498663590799,3891.510014741753,429.6156162751616,150.2535,104.56666666666666,100.85,104.1,2019
1238,36L,Oct,197.91885047602884,191.34329649558916,1137.120206651915,908.4664126588776,4506.477386550064,442.2276352963492,150.2535,104.56666666666666,100.85,104.1,2019
1239,36L,Nov,216.1014552073662,205.8521099342112,1179.145667210439,949.683177172939,4094.313942770052,447.84647279431096,150.2535,104.56666666666666,100.85,104.1,2019
1240,36L,Dec,256.7727207685678,233.73831558000316,1274.2309450994524,1033.0991716435076,3531.5982655978064,457.6499049938936,150.2535,104.56666666666666,100.85,104.1,2019
1241,42D,Jan,344.7892761036455,301.6064583502692,653.1151141459933,462.2493158419098,5156.60384421029,116.66916209691004,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1242,42D,Feb,301.5731077162945,263.4283201077225,590.5295640693073,419.6282797631809,4673.012857704329,105.3695420261646,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1243,42D,Mar,320.6413326913336,290.59241148012194,631.2783206526011,448.62435961735656,4875.306470026764,117.6049484381726,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1244,42D,Apr,296.83940210650945,274.77170448836995,671.2898065537544,446.8975940723438,4651.279219928506,120.5994647302128,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1245,42D,May,295.40532484559697,272.45591984175127,686.9471076192075,452.727853019269,4769.79656004941,125.46555370477812,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1246,42D,Jun,274.4882240995849,250.66128053927972,672.6139835025984,442.4691195144879,4505.483707959799,121.5820403885385,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1247,42D,Jul,283.74927827143665,252.76237047968635,724.6982768237991,491.0513770955223,5135.548651531883,134.26194531264622,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1248,42D,Aug,281.00827304164034,253.09379240481,689.4790503565578,460.2654756511508,4447.137429582078,123.68755965637926,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1249,42D,Sep,263.93691727583683,240.8687006384562,679.6180549829313,457.8935982592653,4960.041923228089,120.76322733993376,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1250,42D,Oct,286.4548484526348,254.68003193323204,732.5220768915117,490.804003379804,5798.412906365219,121.9095656079804,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1251,42D,Nov,326.9842063903984,276.37461933377944,749.2464802600626,460.4303914616294,5123.149482510154,116.99668731635194,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1252,42D,Dec,365.41455880237874,334.34635884031513,799.3760361805887,467.4684161970609,4582.07781999214,121.06735790084409,42.7448,104.59444444444443,101.0722222222222,107.46666666666664,2019
1253,52R,Jan,348.81462537684286,294.9013439571679,1373.29481638398,1039.2245546440706,5046.560600537507,345.05456866026213,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1254,52R,Feb,308.89870522016423,257.0041819867451,1231.6108520408889,932.9882387648038,4594.1578477550165,324.4077432292668,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1255,52R,Mar,291.40917932217565,252.2108272411804,1317.3876302657209,999.0052355090494,4859.466684271003,361.16636385293873,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1256,52R,Apr,296.8531291230266,253.92342304847796,1283.4461236617997,975.013595262806,4479.031225692382,346.73846174453234,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1257,52R,May,318.9924961514432,269.75775858522366,1291.9431629156777,982.8042139983228,4613.226023419508,312.72573495714204,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1258,52R,Jun,302.6223764515206,247.28352645482144,1310.989859533389,996.2262038471928,4285.010385601949,304.89945914502243,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1259,52R,Jul,320.8773082969048,263.48142981658003,1407.502896768415,1085.7683367217824,4871.196530414841,325.6323927450997,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1260,52R,Aug,289.82096198132984,242.7676313651876,1330.8496061816682,1024.9628573865818,4310.957647218658,305.20562152398065,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1261,52R,Sep,267.8346761423923,220.22642621438828,1320.953054580093,1014.0666541080795,4901.181308404061,305.08124305752887,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1262,52R,Oct,275.555708636745,236.07032932547645,1423.4973235992436,1088.5473683836387,5594.744340062209,314.9071419072194,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1263,52R,Nov,305.55005420030864,249.84763637859655,1447.0157953850749,1101.3495741928148,5045.106329237455,305.7509732615,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1264,52R,Dec,364.24712279120587,302.2492410521653,1571.7589959765132,1185.7934835150777,4560.566094238694,315.77779117238185,104.5197,100.7361111111111,100.7388888888889,104.3888888888889,2019
1265,70F,Mar,62.36298533283672,41.99111564985099,529.9057157708086,370.2645052919479,4573.363577221869,158.24484328072018,86.5409,105.04666666666668,100.5,106.66666666666669,2019
1266,70F,Apr,445.2142427056173,364.64772403373513,517.7085612344329,361.88485796267537,4342.501637953847,157.21654022683038,86.5409,105.04666666666668,100.5,106.66666666666669,2019
1267,70F,May,433.1485001465958,358.1893458910318,531.4488916762397,372.6264404659808,4422.475384471389,164.02246803311158,86.5409,105.04666666666668,100.5,106.66666666666669,2019
1268,70F,Jun,413.785023440765,354.4005861502762,523.9419136908681,370.13309948340674,4169.334961850409,161.94213808639748,86.5409,105.04666666666668,100.5,106.66666666666669,2019
1269,70F,Jul,428.6777636525044,353.90513295340816,550.5734908885235,388.536651438568,4701.5688535709705,173.1675802876576,86.5409,105.04666666666668,100.5,106.66666666666669,2019
1270,70F,Aug,436.18533680034,378.1823395999419,527.216950765276,368.78871698064046,4098.55917837693,167.9723259287887,86.5409,105.04666666666668,100.5,106.66666666666669,2019
1271,70F,Sep,398.9097698124448,341.97928306173753,516.2967911375431,362.63959901686,4827.255089789915,162.89820415234917,86.5409,105.04666666666668,100.5,106.66666666666669,2019
1272,70F,Oct,422.5166574279218,370.49407175677794,556.4564278555158,388.03798324205314,5408.7951477278375,162.8881273857807,86.5409,105.04666666666668,100.5,106.66666666666669,2019
1273,70F,Nov,454.7502595300423,403.28141566716266,556.7192394725978,383.6982221804918,4700.286223045982,158.16739990229482,86.5409,105.04666666666668,100.5,106.66666666666669,2019
1274,70F,Dec,537.263617822559,472.5166282836161,598.7792063448566,409.6458152977926,4154.62515411788,159.05883023710746,86.5409,105.04666666666668,100.5,106.66666666666669,2019
1275,71E,Jan,307.1407096991872,256.04467883151307,915.52987758932,692.8163697627139,5167.36838374012,278.4366084943869,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1276,71E,Feb,287.9731338855171,234.78967524087477,821.0739013605927,621.9921591765359,4640.049993238835,259.8949984442756,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1277,71E,Mar,285.2817961856524,243.97960885016863,878.2584201771474,666.0034903393663,4853.322095357377,291.5661353572193,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1278,71E,Apr,286.1614041168277,243.28379959117925,855.6307491078664,650.0090635085376,4560.307626463333,289.17622747973945,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1279,71E,May,295.83709135975573,251.76479546489907,861.2954419437851,655.202809332215,4691.658034693312,301.21819134229486,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1280,71E,Jun,263.672323727227,220.88661853767152,873.9932396889262,664.1508025647953,4413.216174808292,287.8581284306351,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1281,71E,Jul,298.68597077863683,245.9357518612898,938.3352645122768,723.8455578145216,5049.802875924081,326.32771565820275,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1282,71E,Aug,299.1717244122709,248.31200612312148,887.233070787779,683.3085715910545,4386.631009724263,318.3025404915039,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1283,71E,Sep,262.4119899750953,214.2567378623952,880.6353697200622,676.0444360720531,5058.493927423156,298.15085407304423,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1284,71E,Oct,261.7949515756141,224.3131509262797,948.9982157328292,725.6982455890926,5813.092504558864,297.7995360396375,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1285,71E,Nov,299.13233898251684,243.2706711145945,964.6771969233832,734.2330494618765,5089.411489780137,289.4939366130894,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1286,71E,Dec,356.4512677513414,296.5460290953298,1047.8393306510088,790.5289890100518,4563.616002562679,324.0764444934574,76.1703,103.07916666666664,99.41458333333333,103.525,2019
1287,72Q,Jan,210.67486490216223,201.4912786049273,1149.324165141079,927.494161738095,3763.9670464228375,448.9182863438922,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1288,72Q,Feb,194.3119812670173,185.0462519796461,1058.7969922299462,853.9095051303743,3488.809934263704,423.3882450095396,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1289,72Q,Mar,210.52700751991696,200.05651437721377,1108.655442574505,892.8071165251912,3664.30021839083,468.5422466874471,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1290,72Q,Apr,202.9260428326408,197.25817651323817,1046.8002203306855,832.2685316430175,3416.863627303016,440.3179152766248,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1291,72Q,May,206.51295340192456,203.75842513268836,1102.9945702632665,877.2547554056484,3494.9651823245813,455.3131181260008,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1292,72Q,Jun,197.72912965668613,193.9779331071298,1134.1327096942716,908.432995466958,3265.6657634588555,444.8289344849416,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1293,72Q,Jul,207.6684314631748,193.11269361102777,1197.5451730815607,968.0826830440612,3683.32453490639,460.8687223588839,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1294,72Q,Aug,205.7627140920133,193.0305506208915,1117.4040634191465,892.1721898787123,3176.2668091938817,429.2792664521457,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1295,72Q,Sep,195.78507889012772,182.0124375439465,1080.0169090991117,872.64986635908,3585.442947860011,438.0069591541244,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1296,72Q,Oct,213.7360603345739,194.2462668749083,1137.1202066519147,908.466412658878,4180.902959557173,448.5595952869638,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1297,72Q,Nov,236.3089540240208,214.4424900497458,1179.1456672104384,949.683177172939,3791.397328929009,454.0672827756007,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1298,72Q,Dec,264.138999082189,248.04992541416496,1274.230945099452,1033.0991716435076,3312.1915530720385,457.4953835639544,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1299,91Q,Jan,104.63307497011137,96.69142834114692,1446.0748748050814,1010.9307170174792,3931.179560200422,353.79021707866235,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1300,91Q,Feb,100.1410475128622,90.4530983436992,1351.26502237942,957.1554169068288,3498.5962414196097,334.1278864634387,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1301,91Q,Mar,103.67126526335586,96.63769595529466,1413.0819087221562,987.3720141118608,3703.687384979112,367.1377047887036,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1302,91Q,Apr,104.99845519390676,99.0771462729874,1380.5561632918211,965.0262879004677,3511.6532111817096,356.97603952936413,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1303,91Q,May,104.73516650323069,97.69622395658423,1417.197044469972,993.670507909282,3689.346211195143,376.54870623967713,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1304,91Q,Jun,98.19056190642506,91.30207004016496,1397.1784365089811,987.021598622418,3468.849992611797,366.84354329166246,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1305,91Q,Jul,98.5666886073909,89.84054914498341,1468.1959757027291,1036.0977371695144,3994.352726246928,406.2510141164482,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1306,91Q,Aug,104.6384482086966,96.41201993471516,1405.9118687074026,983.4365786150412,3440.468546404632,380.3813778507459,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1307,91Q,Sep,92.25850650833524,85.05836680413202,1376.7914430334483,967.0389307116266,3888.4247007777767,380.4318880304416,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1308,91Q,Oct,99.16311809035102,91.94685867039212,1483.8838076147083,1034.7679553121418,4611.7324664508415,375.4024271379074,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1309,91Q,Nov,112.66606665502464,103.65514554760018,1484.584638593594,1023.1952591479784,4092.8334430369546,377.3431708831649,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1310,91Q,Dec,138.30716118372447,125.85199414316996,1596.7445502529508,1092.3888407941135,3576.927313515039,381.82880628144295,186.1075,99.61458333333331,97.34479166666668,100.56145833333332,2019
1311,92A,Mar,26.18802695713201,25.457377159502773,706.5409543610781,493.6860070559304,3976.792255112145,411.2899705751778,104.017,107.82125,103.90625,110.605,2019
1312,92A,Apr,210.14834113654496,204.0339559879635,690.2780816459106,482.5131439502338,3692.9540363594415,402.9558320885652,104.017,107.82125,103.90625,110.605,2019
1313,92A,May,208.6966553544132,195.84298720401475,708.5985222349859,496.83525395464096,3841.025986136882,415.1763701071303,104.017,107.82125,103.90625,110.605,2019
1314,92A,Jun,200.36147937356395,188.5461030408491,698.5892182544907,493.5107993112089,3659.315304229117,402.75770873855095,104.017,107.82125,103.90625,110.605,2019
1315,92A,Jul,210.5617351009931,192.9107742003711,734.0979878513646,518.0488685847572,4091.533114779315,434.1384087278757,104.017,107.82125,103.90625,110.605,2019
1316,92A,Aug,208.59090341001956,195.5065037445802,702.9559343537014,491.7182893075207,3588.086562773393,408.3915333532549,104.017,107.82125,103.90625,110.605,2019
1317,92A,Sep,189.38250478287205,176.61536095061385,688.395721516724,483.5194653558132,4010.065662343656,402.8098101481062,104.017,107.82125,103.90625,110.605,2019
1318,92A,Oct,208.5812895968928,196.9678033398387,741.9419038073542,517.3839776560709,4731.043963967429,406.082836668318,104.017,107.82125,103.90625,110.605,2019
1319,92A,Nov,222.14637991866715,209.04275262697445,742.292319296797,511.59762957398914,4246.161685109165,393.3975413140628,104.017,107.82125,103.90625,110.605,2019
1320,92A,Dec,236.4709614774508,214.5226261091937,798.3722751264754,546.1944203970567,3652.77791130296,399.0884587544637,104.017,107.82125,103.90625,110.605,2019
1321,92G,Jan,276.69313646644343,258.7543310787647,581.090635210079,451.4257827251853,5282.2019883613375,312.797434880196,92.7598,101.8,101.73333333333332,107.75,2019
1322,92G,Feb,263.1096660406771,235.9535057212284,527.1710704014437,401.2101699130491,4780.853343797637,291.2673076052342,92.7598,101.8,101.73333333333332,107.75,2019
1323,92G,Mar,272.6396564028814,254.6685094189509,575.9698419770966,442.0544657827535,5067.669399890901,333.1662778488095,92.7598,101.8,101.73333333333332,107.75,2019
1324,92G,Apr,276.0570850734909,256.1777839107027,565.2082164056064,435.3682487117092,4773.026677504695,325.30292324907987,92.7598,101.8,101.73333333333332,107.75,2019
1325,92G,May,282.665551240947,259.65989577381583,573.3855660139233,442.2720331636367,4891.192089676778,333.80337710948066,92.7598,101.8,101.73333333333332,107.75,2019
1326,92G,Jun,265.3627972462209,237.0207783975386,564.6032729563216,439.3428333039411,4554.8179275936345,324.345064348996,92.7598,101.8,101.73333333333332,107.75,2019
1327,92G,Jul,261.3955614393304,235.79179773996927,587.9891131405215,462.2829256834048,5123.609580874474,349.1619516212842,92.7598,101.8,101.73333333333332,107.75,2019
1328,92G,Aug,266.8397301417209,243.5322197762393,564.0301686359462,441.4601353764384,4471.225681814752,326.6517047255385,92.7598,101.8,101.73333333333332,107.75,2019
1329,92G,Sep,243.3273896666444,227.63093495242552,554.6057864786648,434.2857183287783,5062.009620546832,324.2664289918693,92.7598,101.8,101.73333333333332,107.75,2019
1330,92G,Oct,261.00746228430853,248.5990698556918,583.3777459700949,448.1463524474827,5959.661405048308,322.6510934693693,92.7598,101.8,101.73333333333332,107.75,2019
1331,92G,Nov,280.638811209166,264.0691333961479,590.2709173790524,452.5189261510862,5356.264243778016,316.80810437279945,92.7598,101.8,101.73333333333332,107.75,2019
1332,92G,Dec,322.53195888736286,290.4706564697207,642.3597322753781,493.43751332158,4714.801023719327,319.82503088622445,92.7598,101.8,101.73333333333332,107.75,2019
1333,93C,Jan,184.5834846773676,173.09787840474456,957.770137617566,772.9118014484125,3418.906392970491,534.3273411019962,151.1457,101.74,96.82,97.54,2019
1334,93C,Feb,168.95617936864892,155.81653993464585,882.3308268582883,711.591254275312,3096.9455300415425,510.5854814262,151.1457,101.74,96.82,97.54,2019
1335,93C,Mar,173.0184848129983,161.63212053005807,923.8795354787544,744.0059304376595,3269.348714518508,549.0932259402682,151.1457,101.74,96.82,97.54,2019
1336,93C,Apr,163.76913137456108,156.83542436205593,872.3335169422378,693.5571097025146,2990.2670072651754,520.0505207888813,151.1457,101.74,96.82,97.54,2019
1337,93C,May,168.83047284838403,159.5480387467192,919.1621418860552,731.0456295047071,3147.2810672086603,535.2914439511014,151.1457,101.74,96.82,97.54,2019
1338,93C,Jun,159.0782933288873,150.133281992144,945.1105914118932,757.027496222465,2939.818995843084,524.2356216551315,151.1457,101.74,96.82,97.54,2019
1339,93C,Jul,166.27002951456774,153.26271273347504,997.9543109013008,806.7355692033843,3363.5955240539424,549.8323802794257,151.1457,101.74,96.82,97.54,2019
1340,93C,Aug,156.83542436205593,148.36677457579012,931.170052849289,743.476824898927,2832.154669302534,499.51801473677386,151.1457,101.74,96.82,97.54,2019
1341,93C,Sep,151.31095360304658,142.5247294497958,900.0140909159262,727.2082219659002,3232.3314523668223,516.612778266269,151.1457,101.74,96.82,97.54,2019
1342,93C,Oct,171.43061297807347,156.44507253597024,947.600172209929,757.0553438823982,3814.2997121320686,541.6791876976984,151.1457,101.74,96.82,97.54,2019
1343,93C,Nov,189.7440681408733,169.06865362362277,982.6213893420324,791.4026476441159,3443.220680442778,532.7212087409697,151.1457,101.74,96.82,97.54,2019
1344,93C,Dec,236.7053776587756,209.39398209806828,1061.8591209162105,860.9159763695897,3001.9709459151004,543.4237295536691,151.1457,101.74,96.82,97.54,2019
1345,97R,Mar,62.36298533283672,41.991115649851,529.9057157708086,370.26450529194784,4896.741303657853,265.6914307027186,55.7677,100.37222222222222,101.00555555555556,105.20555555555556,2019
1346,97R,Apr,445.2142427056175,364.6477240337352,517.708561234433,361.8848579626754,4609.33479415504,267.44872031659906,55.7677,100.37222222222222,101.00555555555556,105.20555555555556,2019
1347,97R,May,433.148500146596,358.1893458910318,531.4488916762396,372.6264404659808,4787.305196377115,276.8807033462022,55.7677,100.37222222222222,101.00555555555556,105.20555555555556,2019
1348,97R,Jun,413.7850234407652,354.40058615027624,523.9419136908681,370.1330994834068,4480.67609028165,266.1935134495416,55.7677,100.37222222222222,101.00555555555556,105.20555555555556,2019
1349,97R,Jul,428.6777636525044,353.90513295340816,550.5734908885235,388.536651438568,5097.287497960289,288.8410316365925,55.7677,100.37222222222222,101.00555555555556,105.20555555555556,2019
1350,97R,Aug,436.18533680034005,378.182339599942,527.2169507652761,368.7887169806405,4558.606505199246,289.809334076894,55.7677,100.37222222222222,101.00555555555556,105.20555555555556,2019
1351,97R,Sep,398.9097698124448,341.9792830617376,516.2967911375431,362.63959901686,5002.6449001841565,263.1810169686037,55.7677,100.37222222222222,101.00555555555556,105.20555555555556,2019
1352,97R,Oct,422.5166574279218,370.494071756778,556.4564278555157,388.03798324205314,6012.136057251779,271.07088870439344,55.7677,100.37222222222222,101.00555555555556,105.20555555555556,2019
1353,97R,Nov,454.7502595300424,403.2814156671628,556.7192394725979,383.6982221804919,5166.234218015088,263.16308544193146,55.7677,100.37222222222222,101.00555555555556,105.20555555555556,2019
1354,97R,Dec,537.263617822559,472.5166282836161,598.7792063448566,409.6458152977926,4508.541682730326,270.4074222175202,55.7677,100.37222222222222,101.00555555555556,105.20555555555556,2019
1355,99A,Jan,370.4201879914371,293.33428946320697,276.7975258895998,223.66185168228773,4526.771487839341,472.98191183396966,49.8945,86.5,98.9,90.0,2019
1356,99A,Feb,332.5052170908767,270.2192970911752,247.20171390424923,198.60696575155225,4108.909799677319,448.69618895870286,49.8945,86.5,98.9,90.0,2019
