,ccg,month,year,ae_attendances_attendances,population,gp_appt_available,amb_sys_made,amb_sys_answered,111_111_offered,111_111_answered,People,Lives,Places
1136,15A,Dec,2019,376.5029539772577,48.9709,4121.059649710338,406.88770726462786,240.30507853032242,435.5829840405717,399.75126640013843,106.03333333333332,108.1,101.43333333333334
1137,15C,Jan,2019,329.7034934637456,95.9968,5150.588352945098,226.1145648505162,175.65924872684732,339.43839794659823,318.64603820127337,97.56666666666666,104.63333333333333,100.36666666666667
1138,15C,Feb,2019,305.4375200502559,95.9968,4506.098119937332,205.1333302635467,156.11929961785287,301.96839894663157,274.2799759992,97.56666666666666,104.63333333333333,100.36666666666667
1139,15C,Mar,2019,348.80510377651404,95.9968,4715.771775725858,224.12195670403204,172.01267257483588,273.9362145404847,263.23794126470887,97.56666666666666,104.63333333333333,100.36666666666667
1140,15C,Apr,2019,336.4642922349936,95.9968,4407.042734757825,219.93438227805288,169.41092515041095,239.63298776625888,235.0807526917564,97.56666666666666,104.63333333333333,100.36666666666667
1141,15C,May,2019,358.54996033788615,95.9968,4536.942898096603,223.11636067570274,172.09733261007509,244.53940131337714,234.0286342878096,97.56666666666666,104.63333333333333,100.36666666666667
1142,15C,Jun,2019,341.3837188312003,95.9968,4224.224140804694,219.6989860825097,170.957519452708,227.67425580852696,217.85101170039002,97.56666666666666,104.63333333333333,100.36666666666667
1143,15C,Jul,2019,368.7609596890573,95.9968,4770.856945231508,228.79890743127206,179.88399097317537,235.52868428947633,218.569785659522,97.56666666666666,104.63333333333333,100.36666666666667
1144,15C,Aug,2019,346.6178232978042,95.9968,4111.584969498984,219.47597916041613,171.7814061371092,227.61175372512417,217.4864162138738,97.56666666666666,104.63333333333333,100.36666666666667
1145,15C,Sep,2019,353.42343045823407,95.9968,4598.632454415148,215.80875421932197,168.9896898531231,222.05948531617722,211.16328877629255,97.56666666666666,104.63333333333333,100.36666666666667
1146,15C,Oct,2019,360.40570164806655,95.9968,5511.45454848495,227.0045276599822,174.38315356153413,231.97648254941834,223.52828427614256,97.56666666666666,104.63333333333333,100.36666666666667
1147,15C,Nov,2019,345.31809427926873,95.9968,4938.508366945565,229.68680536182978,176.0846137819517,249.1853895129838,239.6642388079603,97.56666666666666,104.63333333333333,100.36666666666667
1148,15C,Dec,2019,348.9876031395478,95.9968,4289.049218307277,249.95565672544484,192.0068950436505,296.99948331611057,277.24882496083205,97.56666666666666,104.63333333333333,100.36666666666667
1149,15E,Nov,2019,516.4035354046487,117.902,4832.971450865974,546.3922326063267,398.12101138013077,793.7269936048583,736.942545503893,95.79561551433387,97.4964586846543,98.34738617200674
1150,15E,Dec,2019,540.8359477785649,117.902,4294.057776797679,582.9395641541552,425.9422925559493,1219.1820325354956,1136.1045614154127,95.79561551433387,97.4964586846543,98.34738617200674
1151,15F,Jan,2019,349.32327602517694,78.9194,5351.3458034399655,202.37141890232726,148.9616007436592,498.1462525571656,435.7563804538437,90.9,97.0,96.5
1152,15F,Feb,2019,322.4687496058225,78.9194,4926.519968474165,186.2857678965732,136.4252757967555,435.70819596991004,380.597192470813,90.9,97.0,96.5
1153,15F,Mar,2019,356.1598910177979,78.9194,5188.53412468924,199.50658863095578,145.37398121418067,463.2576746589668,419.84345463476006,90.9,97.0,96.5
1154,15F,Apr,2019,344.42916787547773,78.9194,4853.445413928642,223.28922723297606,145.8239294940619,428.8690107815794,396.9859400687412,90.9,97.0,96.5
1155,15F,May,2019,362.8199144792442,78.9194,5018.360504514733,227.98496406875788,148.37762531657933,426.7970779724331,393.6401299655993,90.9,97.0,96.5
1156,15F,Jun,2019,346.9897450775111,78.9194,4672.247888351913,222.14042311413039,144.03131640027974,396.5763719553053,362.1515697149677,90.9,97.0,96.5
1157,15F,Jul,2019,378.4734923498026,78.9194,5286.697567391541,237.75697910468912,158.9322631584742,409.95660083762704,365.18719220278683,90.9,97.0,96.5
1158,15F,Aug,2019,347.5447470326316,78.9194,4598.539776024653,226.49151871425846,149.71789678856598,405.9964385643313,365.6660255118773,90.9,97.0,96.5
1159,15F,Sep,2019,360.6251340203585,78.9194,5105.284632169023,221.94177573524664,147.76014310269977,381.33200585080095,348.00340061995365,90.9,97.0,96.5
1160,15F,Oct,2019,387.2526141853455,78.9194,6004.822641834581,241.0861177074274,159.48273179875443,413.8655670967433,367.95780002897095,90.9,97.0,96.5
1161,15F,Nov,2019,380.2646350231461,78.9194,5393.17328819023,244.12805528045422,140.18282260214667,472.4217611970953,399.3018068278016,90.9,97.0,96.5
1162,15F,Dec,2019,370.3755092773623,78.9194,4746.551544994007,263.46147126386165,141.36274016587777,527.945344339874,483.05848602544563,90.9,97.0,96.5
1163,15M,Jan,2019,414.9516747614935,101.99,5179.379541763262,272.53257861913755,216.4167693297014,348.44592607118346,303.94156289832335,101.18960784313724,104.4535294117647,102.98941176470588
1164,15M,Feb,2019,382.60486391527047,101.99,4661.391868257425,237.91092269855008,189.8236270508543,307.70663790567704,266.42808118442986,101.18960784313724,104.4535294117647,102.98941176470588
1165,15M,Mar,2019,431.2713135066946,101.99,4876.949533905658,255.77533806984715,204.25580047393066,303.2944406314345,271.33052260025494,101.18960784313724,104.4535294117647,102.98941176470588
1166,15M,Apr,2019,435.9995242542588,101.99,4634.032748308658,243.7191019675095,195.07223418004278,313.1287381115796,277.37033042455147,101.18960784313724,104.4535294117647,102.98941176470588
1167,15M,May,2019,434.264222165462,101.99,4781.488381213845,250.4668836529827,200.33281076676644,308.84400431414844,275.24267085008336,101.18960784313724,104.4535294117647,102.98941176470588
1168,15M,Jun,2019,425.5682139451996,101.99,4536.278066477106,251.42444025579925,200.2879253010094,299.4803412099225,262.37866457495835,101.18960784313724,104.4535294117647,102.98941176470588
1169,15M,Jul,2019,476.2039389407639,101.99,5087.243847436023,274.4057987233975,223.4099248946463,322.198254730856,275.0759878419453,101.18960784313724,104.4535294117647,102.98941176470588
1170,15M,Aug,2019,457.7882892456115,101.99,4460.054907343858,264.03725613352407,214.6602514364097,321.73742523776843,277.31150112756154,101.18960784313724,104.4535294117647,102.98941176470588
1171,15M,Sep,2019,438.7292129332649,101.99,5011.5501519756845,254.07567509984773,206.16792131518005,289.518580252966,245.48485145602513,101.18960784313724,104.4535294117647,102.98941176470588
1172,15M,Oct,2019,449.121527689767,101.99,5932.836552603197,277.26649907431204,224.3854356837657,298.53907245808415,260.6726149622512,101.18960784313724,104.4535294117647,102.98941176470588
1173,15M,Nov,2019,443.7791369894264,101.99,5197.705657417394,284.54093689133435,228.43111233066583,350.4069026375135,295.9505833905285,101.18960784313724,104.4535294117647,102.98941176470588
1174,15M,Dec,2019,450.8470808904244,101.99,4675.546622217865,316.12534296236294,247.75280915687438,400.8922443376802,342.994411216786,101.18960784313724,104.4535294117647,102.98941176470588
1175,15N,Sep,2019,354.9745788057023,119.4166,5776.684313571145,215.80875421932194,168.98968985312308,4.019541671760877,3.517098962790768,103.09,107.45,101.51
1176,15N,Oct,2019,342.9036653042236,119.4166,6852.857977869074,227.00452765998222,174.38315356153413,328.75663852429227,259.3023080543241,103.09,107.45,101.51
1177,15N,Nov,2019,331.7133552653441,119.4166,6063.495359941582,229.68680536182978,176.08461378195167,328.0699668220331,261.33720102565303,103.09,107.45,101.51
1178,15N,Dec,2019,327.875253381185,119.4166,5275.774054863394,249.95565672544484,192.00689504365053,389.10000787160243,272.3323223069489,103.09,107.45,101.51
1179,16C,Jan,2019,705.8501428127452,67.571,5189.933551375591,361.8465485745078,238.80398642298934,746.6860401423028,610.1924085958266,94.6,95.94,98.12
1180,16C,Feb,2019,641.1108315697563,67.571,4577.999437628569,317.19179225064454,213.1683134703218,661.6532032542826,533.1525718865498,94.6,95.94,98.12
1181,16C,Mar,2019,701.1883796303148,67.571,4845.347856328899,337.97337328328035,229.34139651935607,664.1397542566871,548.6700916203952,94.6,95.94,98.12
1182,16C,Apr,2019,680.3806366636575,67.571,4559.811161592991,325.7803566746292,225.41189353647323,685.185345349501,564.6344697952524,94.6,95.94,98.12
1183,16C,May,2019,702.7423006911249,67.571,4754.835654348759,334.9251191311175,226.38704593112246,707.2904233911655,567.3660722007921,94.6,95.94,98.12
1184,16C,Jun,2019,680.106850571991,67.571,4422.237350342602,331.2195400314505,224.2272639607512,665.6677218291791,519.8044778098747,94.6,95.94,98.12
1185,16C,Jul,2019,749.3599325154282,67.571,5031.921978363499,361.65151809557796,251.6037645216444,699.8019408071128,540.9509724216268,94.6,95.94,98.12
1186,16C,Aug,2019,700.5964097023872,67.571,4397.877787808379,343.2030794590288,233.5670568961694,701.0055756401608,558.7676509084199,94.6,95.94,98.12
1187,16C,Sep,2019,694.9800950111735,67.571,5088.011129034645,342.249597117594,235.94353939868495,660.3702870849261,501.3535486326131,94.6,95.94,98.12
1188,16C,Oct,2019,704.8733924316645,67.571,5670.420742626275,363.25510203344555,249.5740028705597,719.3195643274348,541.2032312189722,94.6,95.94,98.12
1189,16C,Nov,2019,699.197880747658,67.571,5104.349499045448,378.9803373160484,262.5904815013591,957.1419510704422,586.2422376364359,94.6,95.94,98.12
1190,16C,Dec,2019,717.5785470098119,67.571,4505.305530479051,395.2834406843692,269.51045182783287,912.5786326708296,648.6294419170515,94.6,95.94,98.12
1191,18C,Nov,2019,270.7961936958879,79.0373,5166.64916438188,546.3922326063267,398.12101138013077,194.61045779062584,180.68772676427204,101.9,106.74285714285712,99.45714285714286
1192,18C,Dec,2019,276.3631854833098,79.0373,4600.08122747108,582.9395641541552,425.94229255594934,298.9259221287824,278.55651952935966,101.9,106.74285714285712,99.45714285714286
1193,26A,Jan,2019,282.6806077007,103.0244,5465.103412395511,242.94373840491284,150.84002720539522,314.01299109725466,286.31081569026367,101.4125,103.7375,99.7375
1194,26A,Feb,2019,264.0539522676182,103.0244,4944.692713570766,217.0875896879647,139.06498539969775,301.0840150488622,268.1112435500716,101.4125,103.7375,99.7375
1195,26A,Mar,2019,293.3868093383703,103.0244,5180.617407138503,234.61015704832485,151.80125510790114,298.443863783725,276.08993597633184,101.4125,103.7375,99.7375
1196,26A,Apr,2019,290.1351524493227,103.0244,4838.572221726116,229.81724544271046,148.7985202381464,297.70617445964257,279.9530984892899,101.4125,103.7375,99.7375
1197,26A,May,2019,302.9379447975431,103.0244,5016.306816637612,233.88041751683528,150.8995527865137,303.6173954907769,280.78785219812005,101.4125,103.7375,99.7375
1198,26A,Jun,2019,294.1244986624528,103.0244,4686.452917949534,231.62065008548532,151.39780394698695,282.2341115308607,260.1422575622862,101.4125,103.7375,99.7375
1199,26A,Jul,2019,317.84703429478844,103.0244,5276.57525790007,253.7751895173247,167.29333875677514,304.6948101614763,273.83804225018537,101.4125,103.7375,99.7375
1200,26A,Aug,2019,313.80915588928445,103.0244,4641.230621095585,229.6011896297619,149.77738534987262,306.15077593269166,279.7589697197945,101.4125,103.7375,99.7375
1201,26A,Sep,2019,296.259915126902,103.0244,5107.489099669593,228.70830591298463,149.97359930244838,270.80963344605743,248.1839253613707,101.4125,103.7375,99.7375
1202,26A,Oct,2019,297.70617445964257,103.0244,6066.883184954244,245.47688257917727,164.75137597790058,276.16758748413,252.72653856756264,101.4125,103.7375,99.7375
1203,26A,Nov,2019,289.7760142257562,103.0244,5459.007769033356,246.18016629683643,163.45063179790404,298.84182776119053,273.8671615656097,101.4125,103.7375,99.7375
1204,26A,Dec,2019,300.85106052546774,103.0244,4768.501442376757,264.36633365411006,174.22476198034994,349.4997301610104,320.2348181595816,101.4125,103.7375,99.7375
1205,27D,Jan,2019,254.34323463242563,72.6302,4716.770709704779,277.95629953805417,224.59818035452201,370.4201879914371,293.3342894632069,98.6,104.75,101.75
1206,27D,Feb,2019,231.8319376788168,72.6302,4083.893476818183,248.2365888765034,199.4384056915327,332.5052170908767,270.2192970911752,98.6,104.75,101.75
1207,27D,Mar,2019,265.01372707220963,72.6302,4316.826884684332,260.53239073843906,208.90792134349743,338.9342233078625,296.08454454055715,98.6,104.75,101.75
1208,27D,Apr,2019,261.1723497938874,72.6302,4018.094401502405,262.3784259875144,208.39802434685316,348.2336916816908,305.8005926209018,98.6,104.75,101.75
1209,27D,May,2019,268.3319060115489,72.6302,4062.18074575039,264.7884697512452,208.71436860599573,353.1228037596629,306.38090265983027,98.6,104.75,101.75
1210,27D,Jun,2019,259.74043855035507,72.6302,3816.139842654984,265.6376043415752,215.55323199772232,338.4741203484264,282.78715450568257,98.6,104.75,101.75
1211,27D,Jul,2019,282.10028335320567,72.6302,4489.468568171366,278.83665231185216,232.53800501655397,343.34043453201207,274.6711041040977,98.6,104.75,101.75
1212,27D,Aug,2019,271.25080200798016,72.6302,3939.697260919012,268.83018390423763,222.3171717491257,345.98291774498983,283.1083975629465,98.6,104.75,101.75
1213,27D,Sep,2019,270.96166608380537,72.6302,4487.444616702143,262.91537874316424,217.37221148779201,330.9425250574765,260.9032484305204,98.6,104.75,101.75
1214,27D,Oct,2019,268.2768325021823,72.6302,5248.464137507538,280.28933844923046,234.42566451025328,355.9310898409059,271.5540101807106,98.6,104.75,101.75
1215,27D,Nov,2019,261.1310446618624,72.6302,4587.017521637005,292.63717061694626,247.54562641574464,417.8584611379838,293.5664134787784,98.6,104.75,101.75
1216,27D,Dec,2019,261.1310446618624,72.6302,3995.142516473864,305.35545856181574,256.09108383705603,466.91331225011686,334.016095727944,98.6,104.75,101.75
1217,36J,Jan,2019,294.512422465512,59.006,5963.851133783005,202.37141890232726,148.9616007436592,344.7892761036454,301.60645835026924,101.47213114754098,102.00819672131146,98.89180327868851
1218,36J,Feb,2019,273.02308239840016,59.006,5439.209571907942,186.2857678965732,136.4252757967555,301.57310771629454,263.4283201077226,101.47213114754098,102.00819672131146,98.89180327868851
1219,36J,Mar,2019,304.68087991051755,59.006,5744.873402704809,199.5065886309558,145.37398121418065,320.6413326913336,290.592411480122,101.47213114754098,102.00819672131146,98.89180327868851
1220,36J,Apr,2019,301.24055180829066,59.006,5436.481035826865,223.28922723297603,145.82392949406187,296.8394021065094,274.77170448837006,101.47213114754098,102.00819672131146,98.89180327868851
1221,36J,May,2019,296.1563230857879,59.006,5465.08829610548,227.98496406875785,148.37762531657933,295.40532484559697,272.45591984175127,101.47213114754098,102.00819672131146,98.89180327868851
1222,36J,Jun,2019,290.1738806223096,59.006,5129.563095278446,222.14042311413036,144.03131640027974,274.488224099585,250.66128053927977,101.47213114754098,102.00819672131146,98.89180327868851
1223,36J,Jul,2019,315.37470765684844,59.006,5941.209368538793,237.7569791046891,158.93226315847417,283.74927827143665,252.76237047968635,101.47213114754098,102.00819672131146,98.89180327868851
1224,36J,Aug,2019,295.3428464901874,59.006,5039.2671931667965,226.49151871425846,149.71789678856598,281.0082730416404,253.09379240481,101.47213114754098,102.00819672131146,98.89180327868851
1225,36J,Sep,2019,295.3089516320374,59.006,5660.034572755313,221.9417757352466,147.76014310269974,263.93691727583683,240.86870063845623,101.47213114754098,102.00819672131146,98.89180327868851
1226,36J,Oct,2019,302.98613700301667,59.006,6618.293054943565,241.08611770742735,159.48273179875443,286.4548484526348,254.68003193323204,101.47213114754098,102.00819672131146,98.89180327868851
1227,36J,Nov,2019,295.76653221706266,59.006,5892.417720231841,244.12805528045422,140.18282260214664,326.9842063903984,276.37461933377944,101.47213114754098,102.00819672131146,98.89180327868851
1228,36J,Dec,2019,307.91783886384434,59.006,5414.093482018778,263.46147126386165,141.36274016587774,365.41455880237874,334.3463588403152,101.47213114754098,102.00819672131146,98.89180327868851
1229,36L,Jan,2019,450.3572296152835,150.2535,3914.850569204711,355.296073863303,286.7207043856336,214.1314511808377,199.70250277031812,104.56666666666663,104.1,100.85
1230,36L,Feb,2019,415.3763473063855,150.2535,3700.472867520557,327.3109761086396,263.9731276946891,203.40291573906765,182.96412396383445,104.56666666666663,104.1,100.85
1231,36L,Mar,2019,457.04259800936416,150.2535,3898.0123591130982,342.7239572271179,275.997732267014,207.15657205988543,192.8873537055709,104.56666666666663,104.1,100.85
1232,36L,Apr,2019,437.3492131630877,150.2535,3647.2694479662714,323.6023566572095,257.28315009929594,200.7340927166422,190.0188681128892,104.56666666666663,104.1,100.85
1233,36L,May,2019,452.7614997321194,150.2535,3840.4363292702,340.97398470602525,271.18995652134384,198.0519588561997,188.11541827644612,104.56666666666663,104.1,100.85
1234,36L,Jun,2019,438.1295610418393,150.2535,3645.845188298442,350.59986661366474,280.82823492854243,187.303457157404,174.47180930893455,104.56666666666663,104.1,100.85
1235,36L,Jul,2019,457.96936510630366,150.2535,4106.027480225086,370.20286458311807,299.26802802270043,200.4013217662151,187.46984263261757,104.56666666666663,104.1,100.85
1236,36L,Aug,2019,420.38954167457,150.2535,3497.0566409434723,345.42846021426107,275.8014543573282,192.74758990639157,178.87104127358097,104.56666666666663,104.1,100.85
1237,36L,Sep,2019,429.6156162751616,150.2535,3891.510014741753,333.8707904586622,269.76642515530745,183.81601759692785,173.5001181336874,104.56666666666663,104.1,100.85
1238,36L,Oct,2019,442.2276352963492,150.2535,4506.477386550064,351.5234058308175,280.8385653448417,197.91885047602884,191.34329649558916,104.56666666666663,104.1,100.85
1239,36L,Nov,2019,447.84647279431096,150.2535,4094.313942770052,364.51493736875204,293.5801008083344,216.1014552073662,205.8521099342112,104.56666666666663,104.1,100.85
1240,36L,Dec,2019,457.6499049938936,150.2535,3531.5982655978064,393.9091039066328,319.36688597451774,256.7727207685678,233.73831558000316,104.56666666666663,104.1,100.85
1241,42D,Jan,2019,116.66916209691004,42.7448,5156.60384421029,202.37141890232726,148.9616007436592,344.7892761036455,301.6064583502692,105.76017699115044,107.78407079646016,100.83362831858406
1242,42D,Feb,2019,105.3695420261646,42.7448,4673.012857704329,186.2857678965732,136.4252757967555,301.5731077162945,263.4283201077225,105.76017699115044,107.78407079646016,100.83362831858406
1243,42D,Mar,2019,117.6049484381726,42.7448,4875.306470026764,199.50658863095578,145.37398121418067,320.6413326913336,290.59241148012194,105.76017699115044,107.78407079646016,100.83362831858406
1244,42D,Apr,2019,120.5994647302128,42.7448,4651.279219928506,223.2892272329761,145.82392949406187,296.83940210650945,274.77170448836995,105.76017699115044,107.78407079646016,100.83362831858406
1245,42D,May,2019,125.46555370477812,42.7448,4769.79656004941,227.98496406875788,148.37762531657933,295.40532484559697,272.45591984175127,105.76017699115044,107.78407079646016,100.83362831858406
1246,42D,Jun,2019,121.5820403885385,42.7448,4505.483707959799,222.14042311413039,144.03131640027974,274.4882240995849,250.66128053927972,105.76017699115044,107.78407079646016,100.83362831858406
1247,42D,Jul,2019,134.26194531264622,42.7448,5135.548651531883,237.7569791046891,158.9322631584742,283.74927827143665,252.76237047968635,105.76017699115044,107.78407079646016,100.83362831858406
1248,42D,Aug,2019,123.68755965637926,42.7448,4447.137429582078,226.49151871425843,149.71789678856598,281.00827304164034,253.09379240481,105.76017699115044,107.78407079646016,100.83362831858406
1249,42D,Sep,2019,120.76322733993376,42.7448,4960.041923228089,221.9417757352466,147.76014310269974,263.93691727583683,240.8687006384562,105.76017699115044,107.78407079646016,100.83362831858406
1250,42D,Oct,2019,121.9095656079804,42.7448,5798.412906365219,241.08611770742738,159.48273179875443,286.4548484526348,254.68003193323204,105.76017699115044,107.78407079646016,100.83362831858406
1251,42D,Nov,2019,116.99668731635194,42.7448,5123.149482510154,244.12805528045422,140.18282260214664,326.9842063903984,276.37461933377944,105.76017699115044,107.78407079646016,100.83362831858406
1252,42D,Dec,2019,121.06735790084409,42.7448,4582.07781999214,263.46147126386165,141.36274016587774,365.41455880237874,334.34635884031513,105.76017699115044,107.78407079646016,100.83362831858406
1253,52R,Jan,2019,345.05456866026213,104.5197,5046.560600537507,272.53257861913755,216.4167693297014,348.81462537684286,294.9013439571679,100.52857142857142,103.79999999999998,100.67142857142856
1254,52R,Feb,2019,324.4077432292668,104.5197,4594.1578477550165,237.91092269855008,189.82362705085433,308.89870522016423,257.0041819867451,100.52857142857142,103.79999999999998,100.67142857142856
1255,52R,Mar,2019,361.16636385293873,104.5197,4859.466684271003,255.77533806984718,204.25580047393066,291.40917932217565,252.2108272411804,100.52857142857142,103.79999999999998,100.67142857142856
1256,52R,Apr,2019,346.73846174453234,104.5197,4479.031225692382,243.7191019675095,195.07223418004278,296.8531291230266,253.92342304847796,100.52857142857142,103.79999999999998,100.67142857142856
1257,52R,May,2019,312.72573495714204,104.5197,4613.226023419508,250.4668836529827,200.33281076676644,318.9924961514432,269.75775858522366,100.52857142857142,103.79999999999998,100.67142857142856
1258,52R,Jun,2019,304.89945914502243,104.5197,4285.010385601949,251.42444025579928,200.28792530100938,302.6223764515206,247.28352645482144,100.52857142857142,103.79999999999998,100.67142857142856
1259,52R,Jul,2019,325.6323927450997,104.5197,4871.196530414841,274.4057987233975,223.4099248946463,320.8773082969048,263.48142981658003,100.52857142857142,103.79999999999998,100.67142857142856
1260,52R,Aug,2019,305.20562152398065,104.5197,4310.957647218658,264.03725613352407,214.66025143640968,289.82096198132984,242.7676313651876,100.52857142857142,103.79999999999998,100.67142857142856
1261,52R,Sep,2019,305.08124305752887,104.5197,4901.181308404061,254.07567509984773,206.16792131518005,267.8346761423923,220.22642621438828,100.52857142857142,103.79999999999998,100.67142857142856
1262,52R,Oct,2019,314.9071419072194,104.5197,5594.744340062209,277.26649907431204,224.38543568376573,275.555708636745,236.07032932547645,100.52857142857142,103.79999999999998,100.67142857142856
1263,52R,Nov,2019,305.7509732615,104.5197,5045.106329237455,284.54093689133435,228.43111233066583,305.55005420030864,249.84763637859655,100.52857142857142,103.79999999999998,100.67142857142856
1264,52R,Dec,2019,315.77779117238185,104.5197,4560.566094238694,316.12534296236294,247.75280915687438,364.24712279120587,302.2492410521653,100.52857142857142,103.79999999999998,100.67142857142856
1265,70F,Mar,2019,158.24484328072018,86.5409,4573.363577221869,184.40098068661067,145.06820123231586,62.36298533283672,41.99111564985099,103.14259634888438,107.45679513184584,100.82677484787018
1266,70F,Apr,2019,157.21654022683038,86.5409,4342.501637953847,181.96963373340046,141.74622718661956,445.2142427056173,364.64772403373513,103.14259634888438,107.45679513184584,100.82677484787018
1267,70F,May,2019,164.02246803311158,86.5409,4422.475384471389,187.62110686528305,146.455065804557,433.1485001465958,358.1893458910318,103.14259634888438,107.45679513184584,100.82677484787018
1268,70F,Jun,2019,161.94213808639748,86.5409,4169.334961850409,185.3024426585674,146.301210516074,413.785023440765,354.4005861502762,103.14259634888438,107.45679513184584,100.82677484787018
1269,70F,Jul,2019,173.1675802876576,86.5409,4701.5688535709705,194.23255031826378,153.55841278550452,428.6777636525044,353.90513295340816,103.14259634888438,107.45679513184584,100.82677484787018
1270,70F,Aug,2019,167.9723259287887,86.5409,4098.55917837693,186.47477661729,145.57310661564742,436.18533680034,378.1823395999419,103.14259634888438,107.45679513184584,100.82677484787018
1271,70F,Sep,2019,162.89820415234917,86.5409,4827.255089789915,179.37793056402487,139.8241195685291,398.9097698124448,341.97928306173753,103.14259634888438,107.45679513184584,100.82677484787018
1272,70F,Oct,2019,162.8881273857807,86.5409,5408.7951477278375,193.72114400724988,150.17359643887852,422.5166574279218,370.49407175677794,103.14259634888438,107.45679513184584,100.82677484787018
1273,70F,Nov,2019,158.16739990229482,86.5409,4700.286223045982,195.23802713313862,150.46830516047976,454.7502595300423,403.28141566716266,103.14259634888438,107.45679513184584,100.82677484787018
1274,70F,Dec,2019,159.05883023710746,86.5409,4154.62515411788,209.5314001307987,160.13518462417923,537.263617822559,472.5166282836161,103.14259634888438,107.45679513184584,100.82677484787018
1275,71E,Jan,2019,278.4366084943869,76.1703,5167.36838374012,272.53257861913755,216.4167693297014,307.1407096991872,256.04467883151307,100.72857142857144,101.68571428571428,98.0
1276,71E,Feb,2019,259.8949984442756,76.1703,4640.049993238835,237.91092269855014,189.82362705085433,287.9731338855171,234.78967524087477,100.72857142857144,101.68571428571428,98.0
1277,71E,Mar,2019,291.5661353572193,76.1703,4853.322095357377,255.7753380698472,204.25580047393066,285.2817961856524,243.97960885016863,100.72857142857144,101.68571428571428,98.0
1278,71E,Apr,2019,289.17622747973945,76.1703,4560.307626463333,243.71910196750952,195.07223418004278,286.1614041168277,243.28379959117925,100.72857142857144,101.68571428571428,98.0
1279,71E,May,2019,301.21819134229486,76.1703,4691.658034693312,250.4668836529827,200.33281076676644,295.83709135975573,251.76479546489907,100.72857142857144,101.68571428571428,98.0
1280,71E,Jun,2019,287.8581284306351,76.1703,4413.216174808292,251.42444025579928,200.28792530100944,263.672323727227,220.88661853767152,100.72857142857144,101.68571428571428,98.0
1281,71E,Jul,2019,326.32771565820275,76.1703,5049.802875924081,274.4057987233975,223.40992489464637,298.68597077863683,245.9357518612898,100.72857142857144,101.68571428571428,98.0
1282,71E,Aug,2019,318.3025404915039,76.1703,4386.631009724263,264.03725613352407,214.66025143640974,299.1717244122709,248.31200612312148,100.72857142857144,101.68571428571428,98.0
1283,71E,Sep,2019,298.15085407304423,76.1703,5058.493927423156,254.07567509984773,206.16792131518008,262.4119899750953,214.2567378623952,100.72857142857144,101.68571428571428,98.0
1284,71E,Oct,2019,297.7995360396375,76.1703,5813.092504558864,277.2664990743121,224.38543568376573,261.7949515756141,224.3131509262797,100.72857142857144,101.68571428571428,98.0
1285,71E,Nov,2019,289.4939366130894,76.1703,5089.411489780137,284.5409368913344,228.43111233066583,299.13233898251684,243.2706711145945,100.72857142857144,101.68571428571428,98.0
1286,71E,Dec,2019,324.0764444934574,76.1703,4563.616002562679,316.12534296236294,247.7528091568744,356.4512677513414,296.5460290953298,100.72857142857144,101.68571428571428,98.0
1287,72Q,Jan,2019,448.9182863438922,182.6084,3763.9670464228375,355.296073863303,286.7207043856336,210.67486490216223,201.4912786049273,101.43333333333332,98.81666666666666,97.66666666666666
1288,72Q,Feb,2019,423.3882450095396,182.6084,3488.809934263704,327.31097610863964,263.9731276946891,194.3119812670173,185.0462519796461,101.43333333333332,98.81666666666666,97.66666666666666
1289,72Q,Mar,2019,468.5422466874471,182.6084,3664.30021839083,342.7239572271179,275.997732267014,210.52700751991696,200.05651437721377,101.43333333333332,98.81666666666666,97.66666666666666
1290,72Q,Apr,2019,440.3179152766248,182.6084,3416.863627303016,323.6023566572095,257.28315009929594,202.9260428326408,197.25817651323817,101.43333333333332,98.81666666666666,97.66666666666666
1291,72Q,May,2019,455.3131181260008,182.6084,3494.9651823245813,340.97398470602525,271.18995652134384,206.51295340192456,203.75842513268836,101.43333333333332,98.81666666666666,97.66666666666666
1292,72Q,Jun,2019,444.8289344849416,182.6084,3265.6657634588555,350.5998666136647,280.82823492854243,197.72912965668613,193.9779331071298,101.43333333333332,98.81666666666666,97.66666666666666
1293,72Q,Jul,2019,460.8687223588839,182.6084,3683.32453490639,370.20286458311807,299.26802802270043,207.6684314631748,193.11269361102777,101.43333333333332,98.81666666666666,97.66666666666666
1294,72Q,Aug,2019,429.2792664521457,182.6084,3176.2668091938817,345.42846021426107,275.8014543573282,205.7627140920133,193.0305506208915,101.43333333333332,98.81666666666666,97.66666666666666
1295,72Q,Sep,2019,438.0069591541244,182.6084,3585.442947860011,333.8707904586622,269.7664251553075,195.78507889012772,182.0124375439465,101.43333333333332,98.81666666666666,97.66666666666666
1296,72Q,Oct,2019,448.5595952869638,182.6084,4180.902959557173,351.5234058308175,280.8385653448417,213.7360603345739,194.2462668749083,101.43333333333332,98.81666666666666,97.66666666666666
1297,72Q,Nov,2019,454.0672827756007,182.6084,3791.397328929009,364.51493736875204,293.5801008083344,236.3089540240208,214.4424900497458,101.43333333333332,98.81666666666666,97.66666666666666
1298,72Q,Dec,2019,457.4953835639544,182.6084,3312.1915530720385,393.9091039066328,319.36688597451774,264.138999082189,248.04992541416496,101.43333333333332,98.81666666666666,97.66666666666666
